Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
2022-04-27 23:25:38+00:00,1.52E+18,#SaveMariupol https://t.co/estFPQ0o2p,UAYuRiv,0,Yuliya,und
2022-04-27 23:25:25+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUMV8 
 #SaveMariupol #kampfderrealitystars #LIVVIL #Habeck #Lanz",avg_Ukrainian,5,Average Ukrainian,en
2022-04-27 23:25:20+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #MoonKnight #AbhiRa #shortlandstreet #nztwits",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:18+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #VIVandaag",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:17+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #koningsdag #Derksen #vandaaginside #LIVVIL",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:13+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #viverci",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:12+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #jeruchella #chilhavisters #Atlantide #amala",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:11+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #MaurizioCostanzoShow #leiene #controcorrente #Amicispoiler",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:10+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #BolognaInter #chilhavisto #animeselcaday #unapezzadilundini",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:08+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #ЛигаЧемпионов",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:08+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #teirdarbs #kopāparukrainu #democracyallies #techchill2022",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:06+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #BBDesafioFinal",avg_Ukrainian,1,Average Ukrainian,en
2022-04-27 23:25:05+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #ChampionsEleven #brunardo #MoonKnight #365daysThisDay",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:02+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #MannerlessCM #KicchaSudeep𓃵 #HumTum #ChampionsLeague",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:01+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #orangearmy #KaathuvaakulaRenduKaadhal #HBDSamantha #MoonKnight",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:00+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #Wordle313 #stopHindiImposition #AjayDevgn #Avatar2",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:25:00+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #GTvSRH #GujaratTitans #HappyBirthdaySamantha #HindiIsNotNationalLanguage",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:24:59+00:00,1.52E+18,"The situation in #Mariupol is critical. It may be the last chance to save people that are there now. Maximum retweets!!! https://t.co/RA2KHyUf5A 
 #SaveMariupol #UmranMalik #srhvsgt #LIVVIL #RashidKhan",avg_Ukrainian,0,Average Ukrainian,en
2022-04-27 23:11:00+00:00,1.52E+18,"In English: The world joined the action #SaveMariupol. In front of theaters in Prague, Copenhagen, Lisbon, Vienna, Tbilisi &amp; a dozen other cities, inscriptions saying ""CHILDREN"" is displayed with candles💔 https://t.co/uQdjMa1vya",Aspire2humanbng,0,Explorer,en
2022-04-27 23:10:58+00:00,1.52E+18,"@olex_scherba 💔😭🙏☮️🇺🇦
#StopRussianAggression 
#SaveMariupol 
#StandWithUkraine",Peace4_Ukraine,2,Peace4Ukraine,und
2022-04-27 23:08:16+00:00,1.52E+18,Life and death in #Mariupol 💔#SaveMariupol #SaveMariupolDonbasAndAzov #MariupolGenocide #RussiaWarCrimes https://t.co/pZukmCZCVt,kutasyk,3,Alina,en
2022-04-27 23:08:11+00:00,1.52E+18,"The situation in #Marioupol is critical.
36th Marine Brigade Commander of
Ukrainian Armed Forces Serhii Volynsky (""Volyna"") is calling to save soldiers and civilians at #Azovstal like in the Dunkirk operation of 1940.

#SaveMariupol #StandUpForUkraine #StandWithUkraine️ https://t.co/Zwj7J1wsZy",avg_Ukrainian,4,Average Ukrainian,en
2022-04-27 22:49:11+00:00,1.52E+18,@olex_scherba #SaveMariupol,IsabelB78314293,0,Isabel Langlois #StandWithUkraine 🇺🇦,und
2022-04-27 22:46:12+00:00,1.52E+18,"＞マリウポリの医師による悲痛な証言。「ある日、頭に重傷を負った2人の子供を入院させた。10歳と16歳。私たちにできることは何もなかった。鎮痛剤を与え、毛布で覆い、死なせた...。」と。
#SaveMariupol #StandWithUkraine #StopRussiaNow #ArmUkraineNow https://t.co/tmGzG0z1pa",rokkosan4,0,ろっこうさん,ja
2022-04-27 22:45:06+00:00,1.52E+18,#Mariupol #SaveMariupol #Azovsteel #AzovstaI calls for help https://t.co/ejiunpetEq,6lubicbusla,1,а бусла за што? 🚜,en
2022-04-27 22:44:09+00:00,1.52E+18,"Я не знаю блять...кожен день просинаюсь і засинаю з думками про Маріуполь. Що я можу зробити аби їм помогти? Я не знаю 

#SaveMariupol",sof_47,1,dobuvechir,uk
2022-04-27 22:44:09+00:00,1.52E+18,"Mariupol defenders=Man of Steel
#SaveMariupol https://t.co/xxtjnsqfwe",Sabeliciousa52,2,Mai Schachert-Cattaneo,en
2022-04-27 22:35:33+00:00,1.52E+18,"#SaveMariupol
#SaveMariupolDonbasAndAzov https://t.co/YLBPZRfnPe",mic06130309,1,micARMY🇺🇦🇯🇵🌍️,und
2022-04-27 22:23:31+00:00,1.52E+18,"Мир присоединился к акции #SaveMariupol. Перед театрами в Праге, Копенгагене, Лиссабоне, Вене, Тбилиси и еще десятке городов свечами воспроизводят надпись ""ДЕТИ""💔  #UkraineRussiaWar #Ukraine #HelpUkraine #StandWithUkraine️ #UkraineUnderAttack #ukrainewar #StopPutin #PutinKiller https://t.co/QNwnv7x4tg",OnfireUkraine,4,ФОНД ПОМОЩИ УКРАИНСКИМ БЕЖЕНЦАМ,ru
2022-04-27 22:22:01+00:00,1.52E+18,#SaveMariupol #SlavaUkraini #ArmUkraineNow #fuckputin https://t.co/EcUuryNJtF,Paulaabrava1,1,"Paula, a brava",und
2022-04-27 22:18:59+00:00,1.52E+18,#SaveMariupol https://t.co/KeNsj45Rer,PatchynFriends,0,Patchy and Friends,und
2022-04-27 22:15:46+00:00,1.52E+18,"Yes, help them!  Please!  #StandUpForUkraine #SaveMariupol https://t.co/DKBW1rkrLq",Aut_O_Matrix3,0,Âût O-Matrix,en
2022-04-27 22:14:42+00:00,1.52E+18,"The true face of #Russia. #StopRussia and #SaveUkraine, #SaveMariupol. #ArmUkraineNow and #StandWithUkraine https://t.co/waHjRQUnzy",niko_lim_,0,誰かだって人間🦝,en
2022-04-27 22:07:05+00:00,1.52E+18,@CanadianUkrain1 #SaveMariupol 🇺🇦🙏,IsabelB78314293,1,Isabel Langlois #StandWithUkraine 🇺🇦,und
2022-04-27 22:04:42+00:00,1.52E+18,@ChristopherJM God... 💔 @NATO @Europarl_EN #SaveMariupol 🙏 https://t.co/Kv3qzmuAYF,_Lina_Ukraine,4,Lina,und
2022-04-27 22:04:10+00:00,1.52E+18,"Heartbreaking account by a #Mariupol doctor. “One day we admitted two kids with serious head injuries. 10 and 16. There was nothing we could do. We gave them painkillers, covered with blankets and let them die…”.

#SaveMariupol #StandWithUkraine #StopRussiaNow #armukrainenowjet https://t.co/kAB386dv5u",DebraPetersMus1,2,Debra Peters Music,en
2022-04-27 22:04:00+00:00,1.52E+18,"A #KhersonIsUkraine , i cittadini si sono mobilitati contro uno pseudo-referendum e un'occupazione
Secondo il manifestante, i russi hanno usato gas e granate leggere contro i manifestanti, feriti e detenuti.
#StopRussia 
#guerraucraina 
#SaveMariupol",TranslateWarIT,0,Translated War IT 🇮🇹,it
2022-04-27 22:03:34+00:00,1.52E+18,#Маріуполь #Мариуполь #Mariupol #saveMariupol #saveMariupolnow https://t.co/kGG5ZbrYjB,Aleks_Dan,7,Олексій Данішевський,und
2022-04-27 21:59:09+00:00,1.52E+18,#SaveMariupol #Ukraine #Mariupol https://t.co/1cejq368mL,gauzbandera,1,Рудий ліс 🥩🪓☢️,und
2022-04-27 21:58:16+00:00,1.52E+18,"@YourAnonNews Mariupol needs  extraction procedure. The defenders have been in full occupation for 2 months now and are defending democracy. But they are not Gods, they need help. Please share this hashtags and info🙏
#SaveMariupol #MariupolExtraction
https://t.co/sMpbamvtCe",marchuk02,1,Марчук Анастасія,en
2022-04-27 21:57:15+00:00,1.52E+18,"Russia has carried out dozens of airstrikes on the Azovstal steelworks, which remains a shelter for many Mariupol residents. 

#SaveMariupol #StopRussianAggression 🙏

📷 Oksana Drachkovska https://t.co/ZAefFhvXff",Mommabear283,0,Mommabear28,en
2022-04-27 21:53:06+00:00,1.52E+18,Mariupol can not hold out much longer we must #SaveMariupol https://t.co/hrKSKokUnQ,king_lisa,1,Mary_Cosby's_Boundaries,en
2022-04-27 21:53:04+00:00,1.52E+18,@StratcomCentre @AlexValchyshen @AP #SaveMariupol #HeroesOfMariupol https://t.co/9GBsWrQGa0,theAndiL,1,andi | John Lewis Voting Rights Act - NOW 🐕🛹,und
2022-04-27 21:51:37+00:00,1.52E+18,"RT - Heartbreaking account by a #Mariupol #doctor. “One day we admitted 2 kids with serious head injuries. 10 &amp; 16. There was nothing we could do. We gave them painkillers, covered with blankets &amp; let them die…”.

#SaveMariupol #StandWithUkraine #StopRussiaNow #ArmUkraineNow https://t.co/zzPFMTHbbY",April_Shorty_,0,April Shorty,en
2022-04-27 21:51:28+00:00,1.52E+18,#SaveMariupol https://t.co/6HVJr2tbTi,Lily195066,3,GeBe#StandWith🇺🇦,und
2022-04-27 21:51:26+00:00,1.52E+18,"@BWoodward_UN 
@USAmbUN 
@NDeRiviere 
@HaroldAgyeman 
@ambtstirumurti 
@MXNacionesUnida 
@mona_juul 
#SaveMariupol 
#HelpMariupolEvacuate 
#HelpUkraine 
#StopRussianAgression",anasta7l,1,Настя Лисецька,und
2022-04-27 21:50:45+00:00,1.52E+18,"😢😢😢💔🌻🌻🇺🇦
#SaveMariupol #StandWithUkraine #StopRussiaNow #ArmUkraineNow https://t.co/9FI5YQHDZE",TymVirginia,0,Virginia Tym #SolidarityWithUkraine #SaveOurNHS,und
2022-04-27 21:50:43+00:00,1.52E+18,"@NevzorovAG @YouTube We live in 2022, not 1940.But even then, organizations and world politicians acted more effectively than they do now.putin spit on your conversations with him,understand this in the end.Therefore,show consolidation and support Ukraine. 
#SaveMariupol #MariupolExtraction",marchuk02,0,Марчук Анастасія,en
2022-04-27 21:49:48+00:00,1.52E+18,"@EmmanuelMacron We live in 2022, not 1940.But even then, organizations and world politicians acted more effectively than they do now.putin spit on your conversations with him,understand this in the end.Therefore,show consolidation and support Ukraine. 
#SaveMariupol #MariupolExtraction",marchuk02,0,Марчук Анастасія,en
2022-04-27 21:49:28+00:00,1.52E+18,"@BBCBreaking We live in 2022, not 1940.But even then, organizations and world politicians acted more effectively than they do now.putin spit on your conversations with him,understand this in the end.Therefore,show consolidation and support Ukraine. 
#SaveMariupol #MariupolExtraction",marchuk02,0,Марчук Анастасія,en
2022-04-27 21:49:06+00:00,1.52E+18,"@Gerashchenko_en They are kremlin stooges and propagandists, not representatives of the Western Media 
#SaveMariupol
#StandWithUkraine
#ArmUkraineNow
https://t.co/Y4yKV1j0df",PistolPeteUK,0,PistolPeteUK 🇬🇧🇺🇦,en
2022-04-27 21:46:23+00:00,1.52E+18,@olex_scherba #SaveMariupol #StandWithUkraine #StopRussiaNow https://t.co/wSOYQ7XQUI,Sky_Lee_1,180,🇺🇦Skyleigh Heinen🇺🇸,und
2022-04-27 21:46:11+00:00,1.52E+18,"@Gerashchenko_en Them are begging to leave the bunker ""36th Marine Brigade Commander of
Ukrainian Armed Forces Serhii Volynsky (""Volyna"") is calling to save soldiers and civilians at #Azovstal like in Dunkirk operation of 1940.""

#Marioupol #SaveMariupol https://t.co/f3K5UqUu9Y",Robertokapi,1,Okapi Robert,en
2022-04-27 21:44:12+00:00,1.52E+18,"@Now_in_Ukraine #SAVEMARIUPOL 
#SAVEUKRAINESOVEREIGNTY 
#ARMUKRAINENOW",HauntedReading,0,SOLIDARITY WITH UKRAINEEldritchReadingReindeer,und
2022-04-27 21:43:54+00:00,1.52E+18,"@bullets4killru 36th Marine Brigade Commander of
Ukrainian Armed Forces Serhii Volynsky (""Volyna"") is calling to save soldiers and civilians at #Azovstal like in Dunkirk operation of 1940.

#Marioupol #SaveMariupol https://t.co/f3K5UqUu9Y",Robertokapi,2,Okapi Robert,en
2022-04-27 21:43:41+00:00,1.52E+18,"There needs to be an evacuation in Mariupol.
#FreeMariupol
#SaveMariupol 
#Azovstal https://t.co/cCAMQc44jG",OSadowy,2,Olga Sadowy,en
2022-04-27 21:43:37+00:00,1.52E+18,"Heartbreaking account by a #Mariupol doctor. “One day we admitted two kids with serious head injuries. 10 and 16. There was nothing we could do. We gave them painkillers, covered with blankets and let them die…”.

#SaveMariupol #StandWithUkraine #StopRussiaNow #ArmUkraineNow",olex_scherba,4805,olexander scherba🇺🇦,en
2022-04-27 21:41:04+00:00,1.52E+18,@vonderleyen @ZelenskyyUa #SaveMariupol https://t.co/TFbFwTXx6j,Sasha_Porozova,0,Oleksandra Porozova 🇺🇦,und
2022-04-27 21:40:31+00:00,1.52E+18,#SaveMariupol https://t.co/Z94ULJElX2,Sasha_Porozova,0,Oleksandra Porozova 🇺🇦,und
2022-04-27 21:40:03+00:00,1.52E+18,"@LCI @samdebendern @ericbrunet @Julie_Hammett 36th Marine Brigade Commander of
Ukrainian Armed Forces Serhii Volynsky (""Volyna"") is calling to save soldiers and civilians at #Azovstal like in Dunkirk operation of 1940.

#Marioupol #SaveMariupol https://t.co/f3K5UqUu9Y",Robertokapi,2,Okapi Robert,en
2022-04-27 21:39:00+00:00,1.52E+18,"Travel to #Mariupol through the non-controlled parts of the #Russian-Ukrainian state border is a violation of Ukrainian and international law and will lead to foreign nationals being banned from entering #Ukraine.

#SaveMariupol",UKRinUN,13,UKR Mission to UN,en
2022-04-27 21:38:08+00:00,1.52E+18,"#Russia tries to undermine efforts of the international community aimed at establishing humanitarian corridors from #Mariupol. Now, it manipulates agreements reached by Secretary-General António Guterres and Russia’s President.

#SaveMariupol https://t.co/Hba8nIAC2Y",UKRinUN,24,UKR Mission to UN,en
2022-04-27 21:36:53+00:00,1.52E+18,"@markelov_dan ""горечь отчаяния пропитала эту землю"" 

#SlavaUkraini #SaveMariupol",JolantaRom,0,Jolanta Rom,ru
2022-04-27 21:36:17+00:00,1.52E+18,#SaveMariupol time is running out .. https://t.co/fsLty0g2y0,natusikoriginal,2,Natalia Chorna,en
2022-04-27 21:33:39+00:00,1.52E+18,#SaveMariupol now https://t.co/9xsJPVkd00,UAYuRiv,0,Yuliya,und
2022-04-27 21:32:35+00:00,1.52E+18,"@visegrad24 @Stan_Fischer Clearly Russia did not want #Ukraine civilians to escape! 😢💙💛
Why is it these barbaric actions are still unconcerning or downplayed by too many world leaders from all sides of politics? #StandWithUkraine️ #SaveMariupol #SlavaUkraini",RealPoliticFact,0,Hope,en
2022-04-27 21:31:50+00:00,1.52E+18,"@visegrad24 Take some JDAM-ER's. 2000lb bombs, Remove the explosives. Fill with medicine and food that can survive impact. Set for an empty nearby building accessible in Azovstal. Drop from high altitude international waters at night.

Retweet please. 

#SaveMariupol",BrianLo70407608,12,DataWizard42,en
2022-04-27 21:31:11+00:00,1.52E+18,#SaveMariupol @POTUS @UN @Pontifex @BorisJohnson @ICRC @PMaurerICRC https://t.co/3EHAKcBDqz,UAYuRiv,0,Yuliya,und
2022-04-27 21:28:39+00:00,1.52E+18,"The world joined the #SaveMariupol campaign.
In front of theaters in Prague, Copenhagen, Lisbon, Vienna, Tbilisi, and a dozen other cities, people light candles to make the word CHILDREN.

Source: https://t.co/xCyTvtw895

#StopRussia #StandwithUkraine #StopPutin #Ukraine https://t.co/yhHynoC1Dy",Now_in_Ukraine,11,Now in Ukraine,en
2022-04-27 21:27:57+00:00,1.52E+18,#SaveMariupol @POTUS @RedCross @UnitedNationsTZ https://t.co/xT2vnTjefq,dulys_tik,0,Dulys,und
2022-04-27 21:23:55+00:00,1.52E+18,"@ukraine_world @POTUS  @ZelenskyyUa 

Take some JDAM-ER's. 2000lb bombs, Remove the explosives. Fill with medicine and food that can survive impact. Set for an empty nearby building accessible in Azovstal.
Drop from high altitude in international waters at night.
Retweet please. 

#SaveMariupol",BrianLo70407608,0,DataWizard42,en
2022-04-27 21:23:13+00:00,1.52E+18,"@elonmusk What kind of neutrality can we talk about in the modern world? You either choose the side of good or evil. There are no gray areas. Ukraine is now fighting against Russia's fascist evil, which brings only death and suffering.
#SaveMariupol #SaveUkraine #MariupolExtraction",marchuk02,0,Марчук Анастасія,en
2022-04-27 21:22:09+00:00,1.52E+18,"#Europe, #USA, please, carry out the #ExtractionProcedure to save the #Mariupol garrison. Today is not 1940, it's 2022. People will simply die there.
#SaveMariupol https://t.co/WelPeRXL4e",YuliiaTkachenko,2,Yuliia Tkachenko,en
2022-04-27 21:20:49+00:00,1.52E+18,"Adviser to the Mayor of Mariupol Petro Andriushchenko published a new video of the shelling and fighting in the city. 
At the same time, the Russian authorities assure that ""no hostilities are taking place"" there.
#Mariupol #SaveMariupol #StopRussia #StandWithUkraine https://t.co/cmgO0t6OGD",kiosse1809,2,Frosyaaaaaaa,en
2022-04-27 21:17:39+00:00,1.52E+18,"Мариуполь сейчас....

Mariupol today. 
#saveMariupol https://t.co/1jVOON3jNf",brianmcarsales,2,Brian 👨‍👦,und
2022-04-27 21:17:15+00:00,1.52E+18,@save_mrpl #SaveMariupol #help #HelpUkraine #Mariupol #Маріуполь #StopWar,Marto4kaa1,0,Marto4kaa,und
2022-04-27 21:15:28+00:00,1.52E+18,"Вони досі сподіваються. 🙏🙄
💙💛

#SaveMariupol #Mariupol #Маріуполь https://t.co/Rr1xdBhqvk",erika_arien,2,Erika Arien,uk
2022-04-27 21:15:26+00:00,1.52E+18,"@ZelenskyyUa @vonderleyen #StandUpForUkraine 
#BRAVEUKRAINE
#StopPutinNOW 
#StopRussiaAggression 
#BuchaMassacre 
#SaveMariupol
#GenocideOfUkrainians
#RussiaInvadedUkraine
#ArmUkraineNow https://t.co/G9T52vy4O6",Ramila67,0,DC,und
2022-04-27 21:11:24+00:00,1.52E+18,Save people in Mariupol. Every next minute can be the last for them. We need humanitarian corridor immediately. #SaveMariupol #HumanitarianCorridor #Azovstal https://t.co/F9qSsHJsU6,Irenenum,1,Ірина Нумержицька,en
2022-04-27 21:08:29+00:00,1.52E+18,"They need immediate help🆘
The most necessary action is to stop the Russian army in Mariupol Azovstal. #SaveMariupol 
Now is not time to negotiate &amp; appease a dictatorship like Putin!
The world must stand against this criminal &amp; murderer of children!
#StopPutin #StopRussia https://t.co/3qS5MpBfk6",Neda_Sab,1,𝗡𝗲𝗱𝗮 𝗦𝗮𝗯𝗲𝗿  🇺🇦,en
2022-04-27 21:06:39+00:00,1.52E+18,"@SecDef @JosepBorrellF @mich @vonderleyen @antonioguterres @jensstoltenberg 
#SaveMariupol https://t.co/T1W2Hz5sI8",n_pryshliak,0,Witch on the broom,und
2022-04-27 21:04:35+00:00,1.52E+18,"La #Russie tente de saper les efforts de la communauté internationale visant à établir des couloirs humanitaires depuis #Mariupol. Maintenant, il manipule les accords conclus par le Secrétaire général @UN @antonioguterres avec le président russe.

#SaveMariupol https://t.co/ydH1L3Vu4F",UKRinFRA,7,UA Embassy in France,fr
2022-04-27 21:04:26+00:00,1.52E+18,"The world has joined the #SaveMariupol campaign.
In front of theaters in Prague, Copenhagen, Lisbon, Vienna, Tbilisi and a dozen of other cities, the inscription ""CHILDREN"" is laid out from candles.

#StandWithUkraine #ArmUkraineNow https://t.co/eGCkNwryTI",uarmy_bts,17,ᴮᴱ BTS Ukraine⁷,en
2022-04-27 21:03:48+00:00,1.52E+18,"This is one of the reasons why dictators and their agreements cannot be trusted!!
They are just looking for their own interests !!
Negotiating and agreeing with Putin and his ilk is useless. Firm policies must be adopted against him.
#SaveMariupol #StandUpForUkraine https://t.co/M3MMrcWaa8",Neda_Sab,0,𝗡𝗲𝗱𝗮 𝗦𝗮𝗯𝗲𝗿  🇺🇦,en
2022-04-27 20:58:04+00:00,1.52E+18,@ChristopherJM #SaveMariupol,olexiy_stas,2,O.Stas,und
2022-04-27 20:55:46+00:00,1.52E+18,😔😢 #SaveMariupol #ArmUkraineNow https://t.co/OSjKVOdyeX,Danilethis_649,0,방탕⁷🎶💜⁷,und
2022-04-27 20:55:11+00:00,1.52E+18,"😤 Il consigliere del sindaco di Mariupol Petro Andriushchenko ha pubblicato un nuovo video di bombardamenti e combattimenti in città. 
Nello stesso momento le autorità russe assicurano che “non ci sono ostilità in corso” lì.

#SaveMariupol #StopRussia https://t.co/6HCSIFafAC",Ukraine_NowIt,0,Ukraine Now | Italian,it
2022-04-27 20:54:21+00:00,1.52E+18,#SaveMariupol #Mariupol https://t.co/GxjAe4SzlG,NadiykaS,0,Nadiya,und
2022-04-27 20:46:50+00:00,1.52E+18,"The world has joined the #SaveMariupol campaign. 🇺🇦

 In front of theaters in Prague, Copenhagen, Lisbon, Vienna, Tbilisi and dozens of other cities, the inscription ""CHILDREN"" is recreated https://t.co/aNqKTLn5PM",Lyla_lilas,83,Oriannalyla 🇺🇦,en
2022-04-27 20:42:04+00:00,1.52E+18,"A #Rússia tenta minar os esforços da comunidade internacional para estabelecer corredores humanitários a partir de #Mariupol. Agora, manipula acordos alcançados pelo secretário-geral António Guterres e pelo presidente da Rússia. 

#SaveMariupol https://t.co/fDisNAHRJv",UKRinBRA,2,UKR Embassy in BRA,pt
